project,BLIA,BLIA_ext,BRTracer,BRTracer_ext,BugLocator,BugLocator_ext,count
ROO,0.4174067669569065,0.4250405996695156,0.411065757633569,0.42589629632314263,0.3511598618962137,0.37932588801526373,40
