project,BLIA,BLIA_ext,BRTracer,BRTracer_ext,BugLocator,BugLocator_ext,count
CAMEL,0.442120183512969,0.44442192970328953,0.5024311294295698,0.498955855742118,0.44820339255816455,0.4462487545525208,111
