,alpha,lower,upper,mean,label
0,90.0,39.96449891109232,50.908672560023604,0.442120183512969,BLIA orig
1,90.0,39.48176313086111,49.39705002188026,0.44442192970328964,BLIA ext
2,90.0,44.917582710624956,55.57485028430042,0.5024311294295698,BRTracer orig
3,90.0,44.02012441283552,55.40601316916951,0.4989558557421178,BRTracer ext
4,90.0,40.11811974253906,50.72303929206551,0.44820339255816455,BugLocator orig
5,90.0,40.11797335065487,50.880365515283685,0.4462487545525208,BugLocator ext
