,alpha,lower,upper,mean,label
0,90.0,47.451245162862286,52.32575104002402,0.49627718154565786,BLIA orig
1,90.0,47.48594386624483,52.24496653384052,0.49593248812892954,BLIA ext
2,90.0,44.55827771049151,47.743509121363175,0.4632870157659509,BugLocator orig
3,90.0,44.50428185668893,47.73824945970204,0.46478877689341724,BugLocator ext
4,90.0,48.59442114914852,52.20892695222885,0.5050763275478485,BRTracer orig
5,90.0,48.14299501761895,52.48925282452458,0.5049536055644251,BRTracer ext
