,alpha,lower,upper,mean,label
0,90.0,42.23182031283797,52.03429759814044,0.4601236252401556,BLIA orig
1,90.0,42.59483132251998,52.0403095387236,0.4655658278614002,BLIA ext
2,90.0,46.535199045448785,56.588019993576275,0.5176817330798705,BRTracer orig
3,90.0,46.95844409983904,55.809976932046546,0.5151927663582907,BRTracer ext
4,90.0,42.8606777185973,54.32543338918606,0.47248679566725754,BugLocator orig
5,90.0,44.43259383648899,55.838531922304014,0.4869412242611971,BugLocator ext
