project,BLIA,BLIA_ext,BRTracer,BRTracer_ext,BugLocator,BugLocator_ext,count
HBASE,0.4601236252401556,0.46556582786140027,0.5176817330798705,0.5151927663582907,0.47248679566725754,0.4869412242611971,148
